station_code,month,hist_solar_irradiation_station_month_mean,hist_solar_irradiation_station_month_median,hist_solar_irradiation_station_month_std,hist_solar_irradiation_station_month_count,hist_wind_speed_station_month_mean,hist_wind_speed_station_month_median,hist_wind_speed_station_month_std,hist_wind_speed_station_month_count
A349,8,5.518915081748415,5.710305555555555,0.9877588440018851,333,3.4689375303633616,3.533333333333333,0.6132642197537244,333
A349,9,6.2719876160990715,6.523944444444445,0.9032622047213179,323,3.4903910007683856,3.579166666666667,0.7399531995577584,323
A349,10,6.582980793650794,6.850208333333333,1.008984056062751,350,3.231725889103995,3.243181818181818,0.7078106416657702,350
A349,11,6.793019436575386,7.119138888888888,1.0230947039194263,353,2.9339051308752007,2.858333333333333,0.5922610427884883,353
A349,12,6.485447649572649,6.870722222222223,1.2212342783624361,364,2.8053741666170877,2.7437500000000004,0.6397089182437818,364
A350,1,5.834314397731064,6.004222222222222,1.362799371464684,333,2.3038015698373755,2.2125,0.5821798086321821,333
A350,2,5.959140795206972,6.087930555555555,1.133163805164125,306,2.1730119294570263,2.0999999999999996,0.5235148045582142,306
A350,3,5.933489520958084,6.084430555555555,1.1612628045386901,334,2.0157544587561183,1.9416666666666669,0.4671267213955127,334
A350,4,5.55264651920439,5.722958333333333,1.0725299332126368,324,2.0152241807887945,1.9229166666666666,0.5141041858525338,324
A350,5,4.91279125083167,4.985305555555556,1.1623834303190759,334,2.261261830752198,2.189583333333333,0.6035464702331688,334
A350,6,4.581703581871345,4.6971944444444444,1.1878379714061982,304,2.5242712682769177,2.504166666666667,0.695303571627285,304
A350,7,4.763344959176429,4.879,1.2842793130852435,313,2.898569841049352,2.95,0.7025672106224609,313
A350,8,5.702671324018629,6.039263888888889,1.0965236470587612,334,3.0864497953754193,3.13125,0.6828636386016095,334
A350,9,6.419297214123744,6.718861111111112,0.9512752407684057,343,3.0708091011842766,3.108333333333333,0.7214897363495368,343
A350,10,6.488048782343988,6.954861111111111,1.2010193824713404,365,2.874910303239711,2.8083333333333336,0.7007176520514095,365
A350,11,6.646058694287508,6.9498750000000005,1.0042605173247183,354,2.567652741943354,2.489583333333333,0.560796291649497,354
A350,12,6.182545814307458,6.5360000000000005,1.270855123375439,365,2.4498957658274945,2.379166666666667,0.5395934613582191,365
A351,1,5.6477110443777105,6.2405,2.1650005083383994,333,2.9456791368211706,3.0125,0.7421893995920563,333
A351,2,5.514905373406193,6.119527777777778,2.0847887134610987,305,2.899480552985153,2.85,0.7342847996148785,305
A351,3,5.688825742409076,6.2935,2.0744136670961644,333,2.7602403174123236,2.7916666666666665,0.6576583226892211,333
A351,4,5.026838579291366,5.624361111111111,1.953435211195237,323,2.765153973749028,2.716666666666667,0.7381695589712577,323
A351,5,4.388106510416667,4.616138888888889,1.7639184965428167,320,2.8562648824228307,2.8562499999999997,0.5957563941266416,320
A351,6,4.112058097313,4.354472222222222,1.7031177141935057,306,2.937165129556434,2.95625,0.5732141334423829,306
A351,7,4.177257818248712,4.473361111111111,1.7641887203633484,302,3.2330438838280178,3.2375,0.5667050501260306,302
A351,8,4.832137672343877,5.3544583333333335,2.0072438682958973,274,3.4494059572454696,3.5,0.5798928875969543,274
A351,9,5.879347423510467,6.561041666666666,1.8956984087222761,276,3.6809076406036283,3.7145833333333336,0.6396446188738469,276
A351,10,6.237880348258707,6.843694444444444,1.770949840906181,335,3.6308313372761782,3.725,0.7409428300645395,335
A351,11,6.138075857727415,6.95375,2.133876207341198,353,3.3588725365687786,3.4166666666666665,0.6350132314459059,353
A351,12,5.878952075702076,6.627555555555556,2.110421895941811,364,3.0510876416544117,3.0479166666666666,0.6911900273661473,364
A357,1,4.882520833333333,5.568875,1.8591026122748042,280,2.2024317442391976,2.2125,0.39473972900158877,280
A357,2,4.917436628643853,5.322722222222222,1.6821843575668938,263,2.1175805310025844,2.1333333333333333,0.3824175263714969,263
A357,3,5.095148710317461,5.508027777777778,1.6601151469393272,280,2.0152686479730235,2.025,0.3281224517852067,280
A357,4,4.480295210727969,4.787305555555555,1.539331244957703,290,1.9292383365674795,1.9291666666666667,0.3441653199688783,290
A357,5,3.870915545203589,4.131013888888889,1.3023208590806363,322,1.935086675980306,1.9333333333333331,0.35239609503078295,322
A357,6,3.678503623188406,3.983305555555555,1.2797212551652666,299,2.025885795102718,2.029166666666667,0.40036368120603194,299
A357,7,3.5850312962962962,3.731986111111111,1.2774002172941088,300,2.0995753704088944,2.0791666666666666,0.4398097135847653,300
A357,8,4.254320185185185,4.644097222222222,1.3897944344264004,300,2.1511503981170863,2.122916666666667,0.3780022008073383,300
A357,9,4.837097963621985,5.249722222222222,1.5368023014816903,281,2.2234953135855644,2.2041666666666666,0.39399641374453237,281
A357,10,5.029984818151485,5.491138888888888,1.6173743805383032,333,2.328056887544313,2.2333333333333334,0.49440640016580145,333
A357,11,5.437320520014965,5.8636944444444445,1.56611718552729,297,2.253216523570608,2.225,0.329372334294686,297
A357,12,5.017467299578059,5.666930555555556,1.9211905994678993,316,2.2752830748724504,2.2666666666666666,0.3475277164741414,316
A366,1,5.58796854912764,5.893319444444444,1.341876876970703,242,2.8728617095579914,2.810416666666667,0.71375758175099,242
A366,2,5.415522547652255,5.680499999999999,1.4202313245453486,239,2.80631584380879,2.7181818181818183,0.6363469461614802,239
A366,3,5.611904105392157,5.62013888888889,1.1521290456301607,272,2.56588784184041,2.527083333333333,0.6044106436352833,272
A366,4,5.257042613636363,5.407680555555556,1.2141499848963746,264,2.5535743668499857,2.4416666666666664,0.6101061698511075,264
A366,5,4.911729166666667,4.944097222222222,1.0944355284696337,272,2.8143296980062953,2.7729166666666663,0.6931006626203157,272
A366,6,4.7089337769328266,4.831111111111111,1.1292383053914963,263,3.1540352762629196,3.1833333333333336,0.7574695114450429,263
A366,7,4.779261635220125,5.128916666666666,1.306679787050376,265,3.5590639956201047,3.6458333333333335,0.8534034493302797,265
A366,8,5.897141010802469,6.202958333333334,0.9326381503281184,288,3.6730564897015103,3.7687500000000003,0.8304316658461351,288
A366,9,6.310927154195011,6.611152777777777,1.0039468295831933,294,3.768244742744394,3.787121212121212,0.9026180054012141,294
A366,10,6.497072240557389,6.823472222222223,1.0775288494680788,303,3.500820652099076,3.420833333333333,0.8963047942620864,303
A366,11,6.274055458430458,6.645680555555556,1.3123671289211176,286,3.16357403078346,3.1194444444444445,0.7623345996135052,286
A366,12,5.828231420161884,6.126166666666667,1.3129183643927116,302,3.0090676672357866,2.958333333333333,0.7901604312558279,302
A370,1,5.527158280922432,5.820222222222222,1.5223895242941936,53,2.2008829446462754,2.066666666666667,0.8889099851312499,53
A370,2,5.408483660130719,5.808305555555556,1.4610213667746659,51,1.8468574337947739,1.6,1.0045472545434802,51
