station_code,month,hist_solar_irradiation_station_month_mean,hist_solar_irradiation_station_month_median,hist_solar_irradiation_station_month_std,hist_solar_irradiation_station_month_count,hist_wind_speed_station_month_mean,hist_wind_speed_station_month_median,hist_wind_speed_station_month_std,hist_wind_speed_station_month_count
A357,1,4.930112629510539,5.514027777777778,1.7995347763492928,311,2.1770955682325037,2.2,0.39401213138835034,311
A357,2,4.960624622071051,5.322333333333333,1.6483813083051035,294,2.1109414111965132,2.129166666666667,0.38608850352901225,294
A357,3,5.116466684530189,5.4990000000000006,1.6178830305715581,311,2.0200712118915916,2.029166666666667,0.32368350678649827,311
A357,4,4.534100986500519,4.855166666666666,1.5373008840145097,321,1.9322506582238916,1.9333333333333331,0.3456765211458914,321
A357,5,4.0005299811142585,4.1985,1.3792491248922107,353,1.9420191049127156,1.9416666666666669,0.3476632151847483,353
A357,6,3.810032239057239,4.088527777777778,1.3507911241756279,330,2.0311110256060556,2.0374999999999996,0.3919839384863452,330
A357,7,3.717305639476334,3.8807222222222224,1.3520434018208543,331,2.0867896466085503,2.0681818181818183,0.4312714835855507,331
A357,8,4.3439284155756965,4.661194444444444,1.4033920812328942,331,2.134838153954487,2.1,0.3773184896774376,331
A357,9,4.864715277777778,5.251902777777778,1.525197231077178,312,2.19435414308126,2.1708333333333334,0.39616843365642895,312
A357,10,5.065818757631257,5.535583333333333,1.592427403038525,364,2.2992087669541315,2.21875,0.4918803993880674,364
A357,11,5.395437584688347,5.829513888888888,1.5560241376536132,328,2.217530336456138,2.2041666666666666,0.34468537774391955,328
A357,12,5.046391450528338,5.655944444444445,1.8738633927931247,347,2.2471666645881134,2.25,0.35253678289815965,347
A366,1,5.538260109933255,5.761916666666667,1.3634361908836314,283,2.82594982850088,2.771428571428572,0.7425310117790875,283
A366,2,5.374173981810992,5.619138888888889,1.4215018922865843,281,2.7738086273775844,2.7045454545454546,0.6835445008510829,281
A366,3,5.58501822363765,5.62013888888889,1.1861616794025216,314,2.579589346105302,2.5385416666666667,0.6217418271958054,314
A366,4,5.262707285974499,5.371805555555556,1.263289599163355,305,2.5542713200574294,2.4541666666666666,0.6185616336697438,305
A366,5,4.988057330493433,5.029416666666666,1.1316925967369513,313,2.794661561202735,2.7291666666666665,0.691848982311497,313
A366,6,4.824624634502924,4.968472222222222,1.2126508152535194,304,3.0869603838665456,3.0791666666666666,0.7657992244144503,304
A366,7,4.839111925443359,5.1761944444444445,1.3376102513216062,307,3.4296342427955806,3.475,0.8930814447655345,307
A366,8,5.8335547138047135,6.148430555555556,1.0336762413673253,330,3.5240480394703253,3.647916666666667,0.896480161369244,330
A366,9,6.197890376984127,6.444305555555555,1.1011088999512544,336,3.596659732111501,3.6125,0.9837206763188137,336
A366,10,6.369414009661836,6.6925,1.1500380715919534,345,3.3726361777747167,3.2916666666666665,0.9379561315664434,345
A366,11,6.171246687054026,6.485805555555556,1.32870349465763,327,3.085477366449618,3.0708333333333333,0.7905575123290306,327
A366,12,5.7731086005830905,6.087138888888889,1.360809517048464,343,2.940374042613174,2.875,0.7999671356747424,343
A370,1,5.324171583087512,5.608416666666667,1.6605940583961565,113,2.3377321413704837,2.183333333333333,0.9037872771769314,113
A370,2,5.252105050505051,5.362652777777777,1.4617620008711463,110,2.0361359276139805,1.8995471014492753,0.9382733151279886,110
A370,3,5.3255710422812195,5.487805555555555,1.5612318526736597,113,2.037938886912894,1.9875,0.8501098336950125,113
A370,4,5.161367311507937,5.309444444444445,1.5261207889176631,112,2.008901560481172,1.9995614035087717,0.8337965900761094,112
A370,5,5.115710038986355,5.102180555555555,1.4614117385682905,114,2.246965430284562,2.2481060606060606,0.812296494721249,114
A370,6,5.26073058013766,5.35225,1.4208904032137193,113,2.4091051837521635,2.335,0.8311428858710539,113
A370,7,5.2366257309941515,5.518041666666667,1.44657001105595,114,2.4014725851739582,2.4333333333333336,0.8271529892886964,114
A370,8,5.6351374269005845,6.078138888888889,1.3663745809291035,114,2.42889841963475,2.3407894736842105,0.7597364364409329,114
A370,9,5.644173987941429,5.868166666666667,1.4638644790229431,129,2.669373418412586,2.725,1.0103331366176176,129
A370,10,5.778286781609196,6.044222222222222,1.5003349088457416,145,2.563813501258029,2.5818181818181816,0.9782890270828144,145
A370,11,5.901039044289044,6.108055555555556,1.3987640374394459,143,2.477590017726677,2.5217391304347827,0.8207001753900169,143
A370,12,5.60613175154321,5.956083333333334,1.5584541991977197,144,2.1679156872650767,2.0612500000000002,0.8547349422781334,144
